"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","Run 2024-04-15 braf group 3.rex"
"Date","4/15/2024"
"Time","3:30:18 PM"

"Operator","djn"
"Run Id",""
"Notes",""
"Machine Serial No","0512168"

"Channel","Gain"
"Green","5"
"Yellow","5"
"Orange","5"
"Red","5"
"Crimson","7"
"HRM","7"
"Green 2","7"
"Green 3","9"

"Channel","Threshold"


"Channel Cycling A.Green"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
"Page 1"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," PCR NTC"," PCR NTC"
"3","5.10893851704106","4.72902520281783","4.67667222531036","5.02021820401312","4.70995142544696","4.81036177345738","5.14877546349279","4.79947102057425","5.21738656552115","4.96194781414511","5.2212558175021","5.17226345791235","5.2133974212253","4.81288624399176","5.08756135398388","5.09473309427532","5.29966175834796","5.0658778926117","5.01208005900155","5.27077134355688","5.10153981482728","5.33079798815665","5.14419775692378","5.03653361973344","5.46014754300403","5.3382598175457"
"4","5.18872140295807","4.78685053788052","4.71656366826886","5.12652272322677","4.74494544899672","4.84341700363673","5.17998913916677","4.91856964276282","5.23413061722744","5.07679396212241","5.24768662328745","5.25891290368287","5.26817730983444","4.85025617550223","5.15707989271734","5.20973525597009","5.27105304857651","5.18231596739264","5.17649601993846","5.26272765915705","5.15798537313758","5.32132956944126","5.13629576344156","5.10485491213347","5.5056898545111","5.39711604486152"
"5","5.20374262191612","4.88422217135881","4.74313979807228","5.16259661601845","4.86692372249708","4.89285623458203","5.27290760662242","4.92581572187889","5.2774020821629","5.09231708247501","5.27799394725465","5.30218313006136","5.24869662521299","4.9759670405127","5.09933036369292","5.17128252079042","5.3593499656672","5.2358399211226","5.2149887192231","5.26207370107576","5.24035502657613","5.46087695778701","5.22194247348745","5.08101953741688","5.56071455819682","5.31652066557079"
"6","5.21084698470828","4.9634328439547","4.82670606268684","5.1953917753872","4.81717148597441","4.87711037722482","5.29851928799056","5.04416313068179","5.31939676000102","5.15013787616214","5.36049439230945","5.32120241092546","5.29972758157967","4.98065374009526","5.14861197397247","5.19309394620746","5.34752422369726","5.1733632965036","5.1692871102347","5.27023140893592","5.29833930978358","5.38197440005634","5.18023448030315","5.16027422642209","5.43940533411808","5.37556267643244"
"7","5.35439078355077","4.98512245365072","4.81513694972152","5.24633783474479","4.87678339818418","4.92627985046158","5.27847714961471","5.04682612344549","5.37516652874858","5.23360975638385","5.367996744742","5.26487118842349","5.26776649001414","4.98719332090813","5.19393629945244","5.21964188249379","5.38684163678442","5.12123292896925","5.20246814679179","5.20766941915946","5.22774090180819","5.40941863126574","5.22845298949671","5.16615984915367","5.48976010637718","5.40954124840598"
"8","5.268107950644","5.00038147554742","4.92824791749031","5.28725108720531","4.9939257355142","4.97029940380821","5.33971864711164","5.1090726622885","5.46358815899901","5.30785076676585","5.48877190305435","5.31460833360582","5.31319142442969","4.99803393371715","5.19983869033995","5.35858701457236","5.38623127590855","5.20663258818443","5.20899410347797","5.29311994178096","5.24245495863715","5.48231225045141","5.29669260700389","5.21684160045341","5.60823551210367","5.40232954400956"
"9","5.32657241286218","5.06713969634546","4.9862123837862","5.3308664581267","4.99918255239839","4.98457748858298","5.35204324172051","5.08239871824216","5.34454177850836","5.35345176681867","5.37786620185338","5.32450853233641","5.35101200013079","5.09324352309017","5.18163685707746","5.26327262422479","5.49441474919105","5.2637521934844","5.2865389995168","5.25520714122225","5.22189161008113","5.49665181846459","5.25480023397167","5.19635091390642","5.59090562294957","5.41717075935433"
"10","5.36049439230945","5.08630150653497","4.91320159711096","5.32895908038961","5.0424963759823","4.97556013326212","5.35820553902495","5.17369853259073","5.45693141069657","5.3806580998158","5.46272983901732","5.35464510058239","5.47439209146694","5.04941379924213","5.24748226138705","5.24071107042039","5.50659952697032","5.24953950451776","5.26423539584446","5.31807431143664","5.30566364029399","5.54735872199823","5.35591668574044","5.15500623076727","5.61039022014073","5.42963683527886"
"11","5.4004730296788","5.15297169451438","5.0187940286361","5.40608072022583","5.06719419285224","5.02355611505302","5.37670710307469","5.16823071641108","5.53796855467718","5.41447318226902","5.47951476310369","5.30210320185143","5.409184543998","5.08855682350761","5.25558861676967","5.28466879119202","5.42692982610584","5.22550291193001","5.28032583880604","5.37727931639582","5.31827776506193","5.61186134635436","5.31435829081003","5.21670745520597","5.61619200209267","5.44725283109353"
"12","5.51554953019819","5.19457796088604","5.02279316395819","5.41898730958012","5.07362478065156","5.01814733675571","5.38236565702805","5.2400498461382","5.52517445170226","5.41193909470403","5.40194806846215","5.35864151107914","5.4361611891266","5.06280474694299","5.2625673753136","5.33338028416994","5.50303908852776","5.28145265888457","5.28921296144917","5.39373726144154","5.30145371527839","5.55682714071361","5.32509346150912","5.20343545978703","5.60660061690046","5.40357178489474"
"13","5.40311792680756","5.21034561684596","5.08506904707408","5.40474555580987","5.08005536845088","5.01302466511896","5.410740171555","5.29981043599721","5.54120480877176","5.49226694568878","5.4786428189953","5.41969939726863","5.45346543286575","5.09705827856434","5.24071107042039","5.27569782776924","5.27066961674423","5.32751142959429","5.30766002899214","5.34196558000632","5.34645609216449","5.56544213015946","5.38599875747965","5.27929459721632","5.67737341369751","5.48779823213332"
"14","5.50755321583886","5.24910353246357","5.17553324831878","5.44997765643222","5.12703135729","5.26812644642812","5.44797945118385","5.33008534152961","5.52274865847766","5.50134690212511","5.47960452205602","5.41390096894789","5.4700732433051","5.13113955549295","5.23689631494621","5.29905139747209","5.21201237154545","5.33357311796314","5.29194617086583","5.36802853437095","5.32061748175275","5.62116934971135","5.39882146495586","5.19472592715898","5.74480375807911","5.51677220823479"
"15","5.47664247662901","5.23630942948865","5.16416164390529","5.52071412222477","5.15215788001322","5.23924385677647","5.43139798072277","5.34763321671081","5.57056026042064","5.5449898388786","5.51194018463417","5.44648987999869","5.39701431804888","5.10789889137337","5.21917237412774","5.39330128938735","5.24276516952187","5.26600583364145","5.31967650873579","5.31766013798516","5.3596805778083","5.65060654612039","5.43088934665955","5.26835337547171","5.73006790264744","5.52409290564475"
"16","5.57554487424023","5.26090384273035","5.14970190410795","5.59548332951858","5.14827661085386","5.25917448691539","5.38763365268286","5.3995809637833","5.53883421072709","5.60115096622306","5.59634164950027","5.43460964152198","5.52576133715983","5.13962005035477","5.21738656552115","5.35221092327982","5.21073799169473","5.33597823046209","5.25500368759696","5.39128987286461","5.39896892609184","5.74393181397072","5.40638883509106","5.24834058136874","5.73662928206302","5.51735713740749"
"17","5.52610564329493","5.29030289158465","5.24192281627689","5.52905572086163","5.21541630719932","5.32147489345933","5.42905826403194","5.50905186977515","5.67635614557107","5.62406856387172","5.58512899323153","5.42743063502963","5.52519010198113","5.10930741647153","5.28549043083262","5.43315081195603","5.22750614762517","5.3699549858854","5.34726990666565","5.42801556420234","5.37562625569034","5.75053846740732","5.41705450013987","5.32012734347365","5.7944374996332","5.50932071920856"
"18","5.57564660105287","5.30721497418682","5.14966557310343","5.5741206988632","5.1468680857557","5.29062987062529","5.49579105312683","5.481930774904","5.63275894015194","5.63322397700974","5.57564660105287","5.44997765643222","5.49944686045624","5.09299200075121","5.21980621042191","5.37158261488772","5.3453370972254","5.37858723255839","5.33945874069472","5.48439765011063","5.3585615828692","5.77340352483406","5.47235476052139","5.26855878538186","5.82554242888415","5.5112317300461"
"19","5.58429338012767","5.36845088229845","5.21130810899637","5.59818300262338","5.2760611378144","5.31977187762264","5.55835304290328","5.52707204801506","5.70290684367132","5.67908097090976","5.59372267314588","5.5621909181076","5.50011444266423","5.19013831213419","5.25408814628316","5.40082180732215","5.28102031993083","5.37684334434163","5.34615091172656","5.32387273975738","5.3681239032578","5.69869971334837","5.46201775132881","5.24499533426061","5.79291159744353","5.50911726558328"
"20","5.61027284304922","5.40792451870502","5.26436255436027","5.666731224067","5.2143129625391","5.32058618119502","5.52478319473055","5.45287016333022","5.66534785120274","5.71786068513008","5.72943574316886","5.53088680348923","5.53186494591851","5.25073842766679","5.31280994888228","5.41822435848529","5.32575077322159","5.34971135016912","5.31131339096549","5.4109508913812","5.4209855148285","5.75886385682678","5.53477422097244","5.29586153527559","5.8206628955084","5.46687157353214"
"21","5.71521578800132","5.46069530276443","5.23548778984806","5.62770679340631","5.27428091859312","5.36284193413971","5.53209970010153","5.5492702917743","5.69183315349486","5.80570570041845","5.61603812960295","5.55174080008138","5.61816840873833","5.26665140764477","5.3593499656672","5.51236653965775","5.27901121538109","5.34995179536265","5.30657918160779","5.43538097669478","5.41978659167947","5.85544157528593","5.54624755219857","5.33475750871036","5.86905579352363","5.53127806046094"
"22","5.64769098300799","5.49512591627492","5.35569869971335","5.65356933953867","5.24805447470817","5.4013885709926","5.32051575494011","5.56919086101965","5.69019825829164","5.75389972048246","5.737296864271","5.6294891497455","5.64384269122195","5.28572518501564","5.27809567406729","5.51203555352102","5.2547376328562","5.36697947661555","5.35500114442664","5.47223738342988","5.47531853208209","5.77976536319407","5.54427023727779","5.35556455446591","5.79772405819556","5.61593041886015"
"23","5.70675681227295","5.47253921023662","5.32247399608352","5.68985451109507","5.29992781308872","5.35744258793011","5.56878004119936","5.5713740749218","5.80796520943007","5.96595058256766","5.89695800499188","5.55439296341105","5.83283047920265","5.32452669783867","5.37542643516551","5.6190761249127","5.23659113450828","5.37387538074194","5.37224383916991","5.44823376821546","5.43668050877939","5.91803557699644","5.5216950593467","5.38537833571022","6.00630314981425","5.56921601325355"
"24","5.72706304910471","5.45248449574382","5.37392233157855","5.7151576583941","5.28877698939498","5.46061705137008","5.50185833088099","5.55918865600715","6.03592409726537","6.04235468506469","6.01390750852871","5.91545328098315","5.85107194628824","5.56120139365733","5.68780041199359","5.78202487220569","5.27319098845764","5.36446173800259","5.35415602936775","5.41410442257318","5.37361715114061","5.72300515536954","5.39133941514349","5.42954146639201","5.9908307150239","5.59755419677599"
"25","5.68899933514262","5.52365693359056","5.35286488136111","5.70935378042267","5.34323995985704","5.39537215664476","5.60745579285291","5.55533302815289","6.26148877190306","6.36160360582425","6.40410249702994","6.25040054932479","5.91111032859717","5.85704839653112","5.79652094300755","6.10081127133084","5.35231991629337","5.36659800106813","5.34761959258412","5.45166704814222","5.43984130617227","5.788216513783","5.45957630782533","5.38545379241191","5.95962898778188","5.57173647669184"
"26","5.72850609687683","5.5783169298848","5.40493629358358","5.71711953263796","5.4030924951044","5.42501825632977","5.55973362107489","5.53796855467718","6.81337126290205","6.91360850436154","6.93111725384557","6.92371182643556","6.74961034997657","6.44998855573358","6.46860456244755","6.76824815529325","5.28619469338169","5.39497978179599","5.38150489169029","5.49050125886931","5.44953527302429","5.86662441091372","5.53630012316211","5.41624068563872","6.04521756822055","5.63003411481324"
"27","5.83559493836445","5.52353117242108","5.49544136720836","5.8142977035172","5.30861371786069","5.47137661809211","5.57669565880827","5.67166944598851","7.81000337878342","7.84128437367165","8.14806337580428","7.92401007095445","7.85883224885285","7.46278070242364","7.39164972466441","7.65809618270136","5.21677347981994","5.38937754089963","5.38399328603037","5.50820172426947","5.42246949662834","5.81043208463671","5.53597314412146","5.41448785440546","6.04987520299949","5.64407744540498"
"28","5.81895864111474","5.59955240202436","5.46319934738337","5.83212532743318","5.38443931897812","5.47918778406304","5.6019139173179","5.62403949906811","9.29599959309275","9.3402820571509","9.76217724443863","9.47391978840823","9.41590644039717","9.04155735925019","8.84377696005071","9.11748356930321","5.35227799590354","5.38490882734417","5.35896849011978","5.53662710220275","5.36568245975433","5.84921906505793","5.55788073984458","5.4207675288014","5.98168917372396","5.62534741523068"
"29","5.88988072531217","5.64551112273703","5.55102871239287","5.79483155129756","5.45408305994252","5.5342292559047","5.64990717428346","5.7359837080597","11.3333841967397","11.635004196231","11.9507133592737","11.6511351622361","11.5328861266147","11.2068360418097","10.8235512103674","11.4912832837415","5.31286444538905","5.37857046440246","5.3567305002416","5.36899584736618","5.38828761076415","5.88012277643772","5.61978038746178","5.42458228427558","5.98212346896256","5.65662114391801"
"30","5.93529000944886","5.77739266912991","5.59278365641378","5.9230827919315","5.48547965348149","5.59348791896286","5.68245975432975","5.78927290760662","14.1676496998081","14.8831731136034","14.805116858676","14.5923043666234","14.3315081195603","13.7734214766245","13.3749141680018","14.0523602437084","5.36100302637267","5.42587343228222","5.37738104320846","5.52045980519315","5.27539600096249","5.88015945677882","5.48147663734755","5.41115434500648","6.00951145698227","5.59824902723735"
"31","6.0366870483602","5.85979138737207","5.632003255258","6.07995727473869","5.59853513389792","5.65000890109611","5.85793850614176","5.91210803387503","17.4264569641086","18.5469342081839","18.2335138984258","17.8823020777702","17.6048104066529","16.9546044098573","16.4059281300069","17.2710765239948","5.40603670381652","5.31842308907999","5.41634241245136","5.48877916925525","5.48266829429567","5.85981653960596","5.50291193001195","5.45902407655669","6.09085657609347","5.63557294159263"
"32","6.21107587003673","5.95813941659673","5.74447677903846","6.13053003302488","5.70922173119472","5.73034960766707","5.9575036240177","5.91723070551178","21.0935269049254","22.4634419267058","22.1488224143294","21.5594720378424","21.2410671142646","20.3121995880064","19.4503230804444","20.6864525317261","5.34687864969394","5.37308308537423","5.36100302637268","5.5214770733196","5.51642252231632","5.92487474886193","5.65537499046311","5.44380865186541","6.00251773861295","5.63492203226696"
"33","6.24373744309656","6.0834859235523","5.80442293648977","6.20625111263702","5.76532798093796","5.83986243404875","6.0013733119707","6.15406525775031","25.0168142683592","26.661834643066","26.1181048294804","25.5070983796093","24.9713893339437","23.7483787289235","23.0336970066885","24.336709391928","5.3590858672113","5.45474819679443","5.39304697235574","5.52872510872053","5.35703568067953","5.90046031382721","5.59935677353851","5.56067368581674","6.05067169040618","5.58161149143067"
"34","6.36246716585467","6.26821545738918","5.84593474224969","6.34252144437542","5.84714819780052","5.88774446224664","6.15138123492438","6.05142290379187","28.5107703262888","30.4267076480398","29.6088408425328","28.9138846199959","28.5084306095979","26.7259861142901","25.6248916262649","27.7218280308232","5.32082093537804","5.37651636530098","5.4412654815493","5.48361562523842","5.51068676497836","5.90743495841916","5.66274040295555","5.43092064721728","6.15208549747346","5.7137916126243"
"35","6.4708816780229","6.35703568067953","5.88516999137278","6.43778133821622","5.88148099706809","5.98482314206736","6.29943287301951","6.10153789142116","31.2096296165877","34.2060222273086","32.8174766664123","32.1684416499491","31.5118130261184","29.8239930512762","28.1127859704193","30.5495008539183","5.33697006688538","5.40696504990394","5.3735232494674","5.49833422344294","5.50780264215833","5.90849673202614","5.71969176775769","5.47657195173789","6.18549884285751","5.71650644693675"
"36","6.50583657587549","6.39213143104194","5.61250300778797","6.48451209277486","5.98865746039012","6.10644257703081","6.3044174868391","6.2815844413464","33.7067025253681","37.7941812263167","35.3840441494367","34.8570420386053","34.3771678081589","31.5299516993268","28.7945959587067","33.2144219555526","5.40943225539243","5.39188438021123","5.44910571232384","5.53204939563374","5.51369497215228","5.94949263752194","5.73497622135754","5.51232166018158","6.10589761196307","5.68388392970677"
"37","6.53249626698929","6.52301387481063","6.11788684345334","6.66348770377152","6.15376007731238","6.15079434946681","6.336837039515","6.30818137890695","35.2373322870004","40.9772313594699","37.2097117805518","36.9581139848936","36.2019277230996","32.8295676247153","31.8194476234073","34.8642900740063","5.31522596068259","5.36321921764815","5.42610818646525","5.60149717932492","5.59772131939676","5.94379593601384","5.74654764629587","5.41625918142284","6.14426315273191","5.74085094478777"
"38","6.61282411797404","6.54001678492409","6.28709849698634","6.60610008744593","6.15654582695096","6.26179395234099","6.43595025558862","6.32715342946517","36.378053166792","43.5045904224206","39.0569924467842","38.1505048193078","37.6212138551919","33.4051681133393","32.6487482152394","36.1096169985504","5.45172154464899","5.42915999084459","5.46033199271927","5.53104330627791","5.65527095167745","5.9230827919315","5.73484906284174","5.47620864169274","6.14398647815906","5.72559192289107"
"39","6.57269652348618","6.63767452506294","6.24205895068793","6.67124437323568","6.16875304446831","6.32862846824852","6.42764498795627","6.46341649500267","37.1971524317599","46.2121004043641","39.842832074464","39.4557615523512","38.4100996773166","34.575526708738","33.3452862338191","37.260337987335","5.40169375143053","5.41471478344905","5.41460523149697","5.57998955343886","5.70412756542305","5.92377028632465","5.76333257038224","5.44327458609903","6.20525731992887","5.76321519329072"
"40","6.72808422980087","6.44684138246739","6.25848783093004","6.59026983037054","6.27711281353924","6.42956494181031","6.31958260706258","6.49983469392945","38.0764476997025","48.3582818341344","41.0170138094148","40.4812041548137","39.4932914800161","35.403982604715","34.3021858548867","38.3664127129451","5.37509945612486","5.4823318133","5.45276061137814","5.72681991084371","5.73739223315785","5.96798298170264","5.74992642971585","5.49466479198683","6.22527402660156","5.83396004316123"
"41","6.73238945383601","6.66046768902114","6.37582970931563","6.74067292286564","6.28709849698634","6.37207217517357","6.54077973601892","6.52964065003433","38.8281071183337","49.9630849047191","41.7361715114061","40.573194258248","39.7742682027415","35.6935518894777","34.228020650543","38.8315110539876","5.42296101319905","5.44234814548387","5.49642684570586","5.65771834025439","5.70407670201673","5.94911116197452","5.79289692530709","5.50897641307346","6.17907155787678","5.77436601698446"
"42","6.78812848096437","6.68243432262659","6.36704487242368","6.79837109941253","6.23069461247534","6.50492103456169","6.61001754787518","6.5140764476997","39.8732483914448","51.2102584224351","42.1074743775591","41.2488922536988","40.1865121984142","36.2681518781313","34.8756934680487","39.3704563537477","5.42634294064827","5.455335082252","5.43945983062486","5.70280511685868","5.62861720563712","6.00783595653871","5.79690241855497","5.53847998343306","6.16617074845503","5.75315988911777"
"43","6.82641688821593","6.70430558734519","6.38615498079906","6.70427566769441","6.31036850537881","6.50308995193408","6.61183591465121","6.48106147305049","39.8897829110692","52.2176953790595","42.2812237735561","41.9248747488619","40.9284606190077","36.5363927672236","35.3082322423133","40.0092825716538","5.46578164339666","5.38470537371888","5.47587607326678","5.68187286887218","5.84534981307698","6.04572620228377","5.85356425319804","5.44420102671419","6.28421018212733","5.86779818182885"
"44","6.8539936001867","6.84309910734722","6.41937514305333","6.84296705811927","6.27098115510796","6.47867551689937","6.5995269703212","6.5379822486712","40.1503600542282","52.9265043341491","42.9056447481716","42.0205996795605","41.501722508818","37.0848225551819","35.3542954146639","40.4445143816281","5.42939474502761","5.46319934738337","5.44757981013417","5.7327127997762","5.84540430958375","5.99860761425193","5.80981389862141","5.48928053711757","6.27979959817909","5.83749141680018"
"45","6.8526472159017","6.77547523049926","6.42655505782079","6.81640853487958","6.30725801245371","6.47206327407747","6.63321419558545","6.62488042208802","41.8090842043692","53.3731339487805","43.4149691004807","42.5177386129549","42.0010860833232","37.2306146842654","35.7902901757331","41.0191639443184","5.40670743005373","5.44747081712062","5.46690063833575","5.81968195838647","5.88300689925776","5.9969863431754","5.8736670364045","5.46069530276443","6.18764237212395","5.80875750479779"



"Channel Cycling A.Green 3"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
"Page 1"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF WT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF MUT"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," BRAF NTC"," PCR NTC"," PCR NTC"
"1","11.4291091274383","10.8274204623484","10.5980842991601","11.0025764271587","10.4980896878356","10.9900170783668","11.5550850690471","10.8446958549957","11.420901045243","11.1321607361891","11.5771216398362","11.4685634804655","11.3871540834233","10.9998767540539","11.33185829455","11.3734645609216","11.6452786043081","11.3221942473487","11.1735459423718","11.8975767499457","11.5580732941685","11.7563721088555","11.4665680699098","11.1730627400117","12.066717138816","11.9853748143975"
"2","11.5471558273115","10.9729660995397","10.6634740097775","11.1503122649838","10.6627697472284","10.9433345322565","11.6088604053813","10.960555428397","11.7297488503714","11.2451361867704","11.4873438151076","11.5201255599516","11.6202146827004","11.0120001307916","11.419445080237","11.4428495133462","11.780836848358","11.3242287836016","11.2407764662285","11.8949162025381","11.5753766337424","11.9096665903716","11.4831769283589","11.5871143428937","12.0425374579643","12.0642913455914"
"3","11.6233838641712","11.1135271229114","10.7153938099235","11.3960479133288","10.9132524605173","11.235108829524","11.5690852216373","11.2046997787442","11.7079931843036","11.3449810533811","11.5919268036457","11.7182352247585","11.6765556866266","11.1138637189827","11.6032145672796","11.468680857557","12.0644947992167","11.4787752874272","11.303434626311","11.8654154268711","11.7539228402126","12.0178021922128","11.6254966518185","11.4877546349279","12.3758297093156","12.120241092546"
"4","11.7726875245758","11.1960829193202","10.9375579025384","11.7729711858803","11.1178323469466","11.3847562371252","11.7707141222248","11.2986517564224","11.8626906015324","11.3818315912617","12.089136163295","11.7960958702547","11.9816019793131","11.2498664835584","11.6617074845502","11.6769665064469","12.0222781719692","11.7702226056541","11.7186744996312","11.9082496811954","11.7927590072246","12.1471986978968","11.9397151257989","11.5793087663081","12.4132143129625","12.350434337159"
"5","11.8824696278145","11.3410772869459","11.0735739172452","11.4801251239796","11.4091706721599","11.2266907220659","11.9084267948425","11.6614894985231","11.9049501654217","11.7696105679626","11.9523918516823","11.991206988632","11.8604562447547","11.5438021961254","11.7756219518637","11.8042619621928","12.2036570789146","11.7718994212471","11.692871102347","11.9543945983062","11.7674307076916","12.181785814196","11.8088480528398","11.5972381170367","12.4980779501265","12.3483185904254"
"6","11.9172961013199","11.362783245594","11.3056127768877","11.5941318161506","11.2254520485237","11.3946746013581","12.0050354772259","11.4415960936904","12.1106161710419","11.8917917361497","12.1301594567788","12.1227479318576","11.8724999727517","11.4359829534927","11.770482512071","11.801327534905","12.0766002899214","11.7137642246363","11.7127078308127","11.8883039597162","11.796749828336","12.1505048193078","11.7575123434588","11.7781120230193","12.6719637271251","12.1754596780346"
"7","12.0582240678372","11.6629790697083","11.2822156099794","11.796749828336","11.2505722133211","11.5085149357716","12.1381997875475","11.6867758776662","12.2213866091184","12.1665267922993","12.1290695266433","11.9965412883701","11.8658513989253","11.4670375782758","11.7734543882404","11.7046088114983","12.33234149691","11.8980697337301","11.5964497342387","11.949034866865","11.8124157574833","12.4825841740468","11.8901072986676","11.8737492003686","12.651255054551","12.4172470544638"
"8","11.980112408128","11.5900990746493","11.3372625314717","12.0043815191446","11.4113505324309","11.6382907547934","12.1168078126192","11.8207827878233","12.2606240939956","12.2080391569977","12.1872634117999","11.9865485853126","11.9523918516823","11.6624704356451","11.7692835889219","11.690547035935","12.4629821997641","11.9615472648203","11.8198563472081","11.9817109723267","12.0092317082475","12.2944119281954","12.0540169375143","11.7048142214084","12.7256173545942","12.3519602393487"
"9","12.0837211668065","11.7564224133233","11.424327967244","12.0174606807704","11.5921615578288","11.4998528594317","12.2903791866941","11.8375970561825","12.2858014801251","11.9825284199283","12.317336792045","12.240177004654","12.1627483678296","11.795325652959","11.7201854419955","11.8714016585383","12.3361562523842","11.9087690008482","11.7471580071717","12.177208107627","12.102634528819","12.6084344243534","12.2561735459424","11.9607334503192","12.8055891617347","12.4884921543196"
"10","12.2410416825615","11.9537143002467","11.4446185537969","12.0719208565398","11.5764749479558","11.5857058177955","12.2920140818974","11.8934685517428","12.3472735397661","12.3656765908998","12.292413722947","12.2075696486317","12.2072175173571","11.7389835311557","11.7894472964283","12.1217669947356","12.5719081406882","11.9380718465177","11.848085537717","12.184110998485","12.2307996421066","12.6022227308563","11.9982779103859","11.8851431623233","12.8281507155391","12.4341700363673"
"11","12.1983890832598","12.0463619948628","11.7761501487755","12.3349237929233","11.5184807562926","11.7473759931988","12.4823158835519","11.9870516299905","12.3954484517542","12.3669677389064","12.268471590971","12.2768221326244","12.1796339008516","11.8258691284555","11.8909197920413","11.9625645329468","12.5910909110726","12.2492306909794","11.9496452277409","12.1897283307217","12.0289730678264","12.6528899497542","12.1298542763409","11.8667065748778","12.9939726863508","12.6231348570557"
"12","12.3269421507004","12.0757719430185","11.6824161571243","12.3485814559287","11.7600264489713","11.7785479950735","12.3201342793927","12.092992839159","12.4550005575412","12.3747146269463","12.4398667378754","12.1543559057864","12.1230385798937","11.8671593150879","11.8739604791333","11.816041591734","12.7003019106475","12.2219315741861","11.7873764291709","12.2856254144879","12.2136263065537","12.6389388440201","12.2646931665014","11.9759924722159","12.8391590099075","12.4860507108161"
"13","12.4219337540464","12.332880050624","11.8625431403965","12.4655644957774","12.0590778464434","11.8378401944435","12.3339627679866","12.1588972813509","12.628366521706","12.7592671309769","12.5530886803489","12.4549223061468","12.2109232798178","11.7163129843377","12.0400618683979","12.1015781349954","11.9989318684672","12.1215762569619","11.9337540463656","12.194883141324","12.3806617329163","12.8830831943672","12.3066359138687","11.8565869927738","13.0980174170836","12.7959383258079"
"14","12.3708160306924","12.2837160804659","11.9838489122078","12.5345235370413","11.7413405050736","12.395920754813","12.4081279723303","12.2262326061823","12.7014063731848","12.7605750471395","12.6187024745047","12.6311131456474","12.2852565150574","11.8693827725643","12.0245161618474","12.2341387917035","11.7044836092673","12.0944024821342","12.0596409770134","12.4193179217212","12.1685613285522","12.8611937641464","12.2482897179624","12.0460168503199","12.9338990909144","12.7181912972712"
"15","12.5722133211261","12.3823441378946","12.093948624047","12.3368102104655","11.9446449636424","12.34496486957","12.3814478037412","12.5170710307469","12.7178861168332","12.8571501233438","12.597594160881","12.3174639505608","12.3671102682318","11.8258691284555","12.0950637064164","12.1166443230989","12.0540404129326","12.0200010563938","11.9505607690547","12.1862070179763","12.2470083513801","12.9394598306249","12.3285267414359","12.0018310826276","13.1748574916348","12.8693500746602"
"16","12.5293736171511","12.3258019160972","12.067924446043","12.5485109737799","12.0804289172337","12.4929427023728","12.4285823278728","12.5356679636835","12.619429094595","12.9162534014903","12.686757712164","12.4701495384146","12.2719593674046","11.880064087892","11.9336741181557","12.0762079150726","11.9145964282151","12.0754812949823","12.0513575079837","12.1567537520845","12.1503776607919","12.8860405381348","12.2808129537358","12.0390630960555","13.3952413650285","12.8724091452405"
"17","12.6088158999008","12.4717708094911","12.047968816108","12.4609532528965","12.0176535145636","12.4318303196765","12.5329976348516","12.8060251337889","12.8872612598866","13.0613412680247","12.5803699619218","12.6874952315557","12.3779914040843","12.1055369441728","11.9043259327077","12.1070529379067","11.9938259649864","12.2694273758591","11.95293681675","12.4009053686325","12.1468097424367","12.9389966103173","12.4345769436179","12.2214956021319","13.2368745163435","12.8333823801894"
"18","12.6356145571069","12.4829698416332","12.1953372788804","12.7268962059532","12.1892588223556","12.5023270008392","12.3335622186618","12.5992472215864","12.7960983854781","13.0672159914549","12.6361050256679","12.4173560474774","12.3908979934386","12.0265252663971","11.8498512245365","12.1914498613972","11.7887134101371","12.1116578927291","11.8428538730667","12.3892767223621","12.2928714936039","13.1481122829257","12.5525409205885","12.2410734721904","13.2500626709828","12.7203694478478"
"19","12.6766405182519","12.5237913583073","12.3419457048097","12.9287512670438","12.1639472909786","12.5584802014191","12.4911443176492","12.7987589328857","12.7621372803337","13.3374341954681","12.7466826299511","12.650587472343","12.4256562846629","12.0857322276411","11.9469422010049","12.1579526752335","12.0824750133516","12.2961013199054","12.0373728659378","12.340297986899","12.214729651214","13.2336728465705","12.4476561052437","12.3765926604105","13.5713740749218","12.8259708552682"
